date,theta_14,theta_10,theta_6,WS_1_3_1,theta_30,theta_11,theta_39,theta_15,g_3,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,theta_7,theta_8,SW_IN_1_1_3,lw_in,theta_32,theta_20,sw_in,theta_22,g_2,WS_1_6_1,theta_5,theta_27,theta_13,lw_out,wd,ws,theta_12,theta_21,SW_IN_1_1_1,theta_28,t_avg,theta_mean,t_dew,theta_19,theta_2,rh,WS_1_2_1,WD_1_4_1,theta_3,WD_1_6_1,theta_34,theta_36,theta_38,G,theta_24,WS_1_5_1,WS_1_1_1,WS_1_4_1,theta_25,Rn,theta_23,theta_40,H,WD_1_5_1,vp,theta_1,theta_26,SW_IN_1_1_2,LE,g_1,vpd,theta_29,theta_18,theta_37,theta_33,theta_31,theta_35,theta_9,WD_1_2_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.84163991944929,,,0.9540872999316964,1.0481221163635557,,,1.0481221163635557,,,,,0.3,0.2,0.4,,,,False,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.63347665873323,,,0.9779601254651464,1.0225365778838589,,,1.0225365778838589,,,,,0.1,0.1,2.0,,,,False,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.4575177847716,,,1.003058285186864,0.9969510394041616,,,0.9969510394041616,,,,,0.1,0.1,9.400001,,,,False,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.31326260862346,,,1.0374157190964015,0.9639337264631088,,,0.9639337264631088,,,,,1.0,0.6,0.0,,,,False,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.20019146698237,,,1.0742103001670922,0.9309164135220556,,,0.9309164135220556,,,,,1.4,0.90000004,0.4,,,,False,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1177658112675,,,1.0894691957838578,0.917878177620721,,,0.917878177620721,,,,,0.6,0.4,0.0,,,,False,
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.06542833316135,,,1.1087180590250705,0.9019425559635338,,,0.9019425559635338,,,,,0.4,0.3,0.4,,,,False,
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.04260312624962,,,1.133757245835345,0.8820230288920501,,,0.8820230288920501,,,,,0.1,0.1,0.0,,,,False,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.04869588332562,,,1.160322350036436,0.8618294734808808,,,0.8618294734808808,,,,,1.7,1.1,0.0,,,,False,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.08309412882528,,,1.1977414434907292,0.8349047329326551,,,0.8349047329326551,,,,,5.6,3.4,0.0,,,,False,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.1451674857725,,,1.21209597373501,0.8250171782342883,,,0.8250171782342883,,,,,3.2,2.0,0.0,,,,False,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.23426797653102,,,1.2342847072763,0.8101858461867385,,,0.8101858461867385,,,,,0.90000004,0.6,0.0,,,,False,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.34973035657404,,,1.173156885771096,0.852400912553752,,,0.852400912553752,,,,,1.1,0.8,0.0,,,,False,
2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4908724804111,,,1.1877756381327376,0.8419098421416242,,,0.8419098421416242,,,,,1.2,0.90000004,0.0,,,,False,
2017-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.6569956987338,,,1.1514143200613554,0.8684971018483713,,,0.8684971018483713,,,,,0.8,0.7,0.0,,,,False,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8473852857765,,,1.1172131286738174,0.8950843615551183,,,0.8950843615551183,,,,,0.2,0.2,17.4,,,,False,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.06131089581862,,,1.1305271177139646,0.88454313419929,,,0.88454313419929,,,,,0.3,0.3,0.0,,,,False,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2980270476973,,,1.1683667286343258,0.8558956494497876,,,0.8558956494497876,,,,,0.4,0.4,20.9,,,,False,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5567736361383,,,1.180366477175493,0.8471945106344487,,,0.8471945106344487,,,,,1.5,1.0,0.8,,,,False,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.83677646865908,,,1.2002015149644982,0.833193415881982,,,0.833193415881982,,,,,3.5,2.2,7.3,,,,False,
2017-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.13724782674913,,,1.2160957439098206,0.8223036755189523,,,0.8223036755189523,,,,,3.7,2.4,0.6,,,,False,
2017-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.45738704998288,,,1.229117473532011,0.8135918832285286,,,0.8135918832285286,,,,,4.9,3.1000001,0.7,,,,False,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.7963811416805,,,1.2399808721366794,0.8064640531727274,,,0.8064640531727274,,,,,4.8,3.0,0.0,,,,False,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.15340539468968,,,1.2860852780477563,0.7775534150565613,,,0.7775534150565613,,,,,1.5,1.0,2.1000001,,,,False,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5276240358259,,,1.302407841711953,0.7678086448600829,,,0.7678086448600829,,,,,0.90000004,0.6,0.0,,,,False,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.91819088748096,,,1.3287925280928354,0.752562931276609,,,0.752562931276609,,,,,0.6,0.4,0.0,,,,False,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.32425004487285,,,1.3426392314872435,0.7448017133331479,,,0.7448017133331479,,,,,1.0,0.8,0.0,,,,False,
2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7449365673955,,,1.356777553275796,0.737040495389687,,,0.737040495389687,,,,,1.2,0.8,0.0,,,,False,
2017-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.17937718249559,,,1.3523039538050377,0.7394787223584279,,,0.7394787223584279,,,,,2.3,1.5,0.0,,,,False,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.6266910004965,,,1.406403996383612,0.7110332468987375,,,0.7110332468987375,,,,,1.8000001,1.3000001,6.4,,,,False,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.08599023876945,,,1.4488339190361763,0.6902102351836441,,,0.6902102351836441,,,,,1.9,1.3000001,0.4,,,,False,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.55638095364262,,,1.4902474599071265,0.6710294947003775,,,0.6710294947003775,,,,,2.3,1.5,0.0,,,,False,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.03696377843897,,,1.5049821625118456,0.6644597025196497,,,0.6644597025196497,,,,,2.1000001,1.4,0.0,,,,False,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.52683466602417,,,1.5200111512347636,0.6578899103389219,,,0.6578899103389219,,,,,1.1,0.8,0.0,,,,False,
2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.02508563425263,,,1.5353433313679985,0.6513201181581941,,,0.6513201181581941,,,,,1.1,0.8,0.0,,,,False,
2017-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.53080551270543,,,1.5509879711715715,0.6447503259774664,,,0.6447503259774664,,,,,0.90000004,0.7,0.7,,,,False,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0430806891191,,,1.5522368728946683,0.6442315715224336,,,0.6442315715224336,,,,,0.5,0.4,0.0,,,,False,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.56099585392414,,,1.573613963677163,0.6354798718633871,,,0.6354798718633871,,,,,0.8,0.6,0.0,,,,False,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0836347413237,,,1.595588078453185,0.6267281722043402,,,0.6267281722043402,,,,,1.5,1.1,0.0,,,,False,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.61008086536685,,,1.6000531699018017,0.6249792311972808,,,0.6249792311972808,,,,,2.3,1.7,2.8,,,,False,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.13941824949464,,,1.5778009847703611,0.6337934946501149,,,0.6337934946501149,,,,,1.3000001,0.90000004,1.4,,,,False,
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.67073214806632,,,1.5415681014562843,0.6486901221265039,,,0.6486901221265039,,,,,0.8,0.7,0.0,,,,False,
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.20310975840505,,,1.5129632977309555,0.6609545661152093,,,0.6609545661152093,,,,,2.4,1.7,0.0,,,,False,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.7356409219375,,,1.5200629695305683,0.6578674831535589,,,0.6578674831535589,,,,,2.8,1.9,0.0,,,,False,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.26741881304355,,,1.527229586754447,0.6547804001919086,,,0.6547804001919086,,,,,1.3000001,0.90000004,0.0,,,,False,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.7975406142719,,,1.512204188705429,0.6612863576684589,,,0.6612863576684589,,,,,1.7,1.3000001,0.4,,,,False,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.32510817662785,,,1.497471560125475,0.6677923151450091,,,0.6677923151450091,,,,,2.0,1.3000001,9.0,,,,False,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.84922866368692,,,1.4830232266681724,0.6742982726215594,,,0.6742982726215594,,,,,1.2,1.0,0.0,,,,False,
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.3690151783408,,,1.4688510379200956,0.6808042300981096,,,0.6808042300981096,,,,,2.1000001,1.6,0.0,,,,False,
